task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,num_mem_tokens,segment_ordering,model_path,sum_loss,num_steps,best_valid_f1
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,2600,4,0,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2600-1024-{4}seg_mem0_bs32_iters5000_regular_repeat_question/run_1,False,5000,19.29990005493164
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared_sum_loss/run_2,True,5000,13.791999816894531
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared_sum_loss/run_1,True,5000,14.635000228881836
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_mem_last:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_mem_last/run_1,False,5000,10.810799598693848
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,4,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem25_bs32_iters5000_regular_mem_layers_shared_last2/run_3,False,5000,14.031599998474121
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,4,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem25_bs32_iters5000_regular_mem_layers_shared_last2/run_2,False,5000,13.550600051879883
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last1:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last1/run_3,False,5000,10.527099609375
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last1:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last1/run_2,False,5000,10.476900100708008
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last1:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last1/run_1,False,5000,10.69219970703125
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,4,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem25_bs32_iters5000_regular_mem_layers_shared/run_1,False,5000,9.774399757385254
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,3,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem25_bs32_iters5000_regular_mem_layers_shared_last2/run_3,False,5000,14.600500106811523
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,3,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem25_bs32_iters5000_regular_mem_layers_shared_last2/run_2,False,5000,14.386799812316895
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.0001/run_2,False,5000,10.233799934387207
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_mem_loss_rc0.0001/run_1,False,5000,15.35420036315918
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1536,3,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1536-1024-{3}seg_mem25_bs32_iters5000_regular_mem_layers_shared/run_3,False,5000,14.410099983215332
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1536,3,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1536-1024-{3}seg_mem25_bs32_iters5000_regular_mem_layers_shared/run_2,False,5000,13.247699737548828
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1536,3,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1536-1024-{3}seg_mem25_bs32_iters5000_regular_mem_layers_shared/run_1,False,5000,13.314599990844727
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared/run_3,False,5000,14.481499671936035
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared/run_2,False,5000,13.274900436401367
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,2,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared/run_1,False,5000,14.35990047454834
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_log:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,1024,1,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{1}seg_mem10_bs32_iters5000_regular_mem_layers/run_1,False,5000,20.0310001373291
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_log:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,1024,1,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{1}seg_mem10_bs32_iters5000_regular_mem_layers/run_1,False,5000,20.107500076293945
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,3,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last2/run_3,False,5000,12.447999954223633
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,3,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last2/run_2,False,5000,12.805000305175781
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2_align:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last2_align/run_1,False,5000,14.903800010681152
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,50,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem50_bs32_iters5000_regular_mem_layers_shared/run_1,False,5000,13.565699577331543
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last2/run_3,False,5000,14.886099815368652
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last2/run_2,False,5000,14.800999641418457
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_last2/run_1,False,5000,14.802300453186035
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem25_bs32_iters5000_regular_mem_layers_shared_last2/run_2,False,5000,14.190099716186523
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem25_bs32_iters5000_regular_mem_layers_shared_last2/run_1,False,5000,15.193099975585938
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_log:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers/run_2,False,5000,13.717700004577637
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_log:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers/run_1,False,5000,9.7923002243042
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,4,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last2/run_3,False,5000,9.66450023651123
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,4,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last2/run_2,False,5000,9.432499885559082
qasper,t5-base,,modeling_rmt_enc_dec_framework_mem_loss:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_mem_lossV2_rc0.001/run_2,False,5000,15.004899978637695
qasper,t5-base,,modeling_rmt_enc_dec_framework_mem_loss:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_mem_lossV2_rc0.001/run_1,False,5000,14.623800277709961
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem1_bs32_iters5000_regular_mem_layers/run_3,False,5000,19.232799530029297
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem1_bs32_iters5000_regular_mem_layers/run_2,False,5000,19.306800842285156
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem1_bs32_iters5000_regular_mem_layers/run_1,False,5000,19.2460994720459
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_repeat_question/run_3,False,5000,16.926000595092773
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_repeat_question/run_2,False,5000,16.829099655151367
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_repeat_question/run_1,False,5000,17.062000274658203
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_repeat_question/run_1,False,50,0.0
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,2600,5,0,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2600-1024-{5}seg_mem0_bs32_iters5000_regular_repeat_question/run_2,False,5000,19.794599533081055
qasper,t5-base,,modeling_rmt_enc_dec_repeat_question:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,2600,5,0,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2600-1024-{5}seg_mem0_bs32_iters5000_regular_repeat_question/run_1,False,5000,19.270599365234375
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last2_sum_loss/run_2,True,5000,14.176400184631348
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last2_sum_loss/run_1,True,5000,14.839799880981445
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem25_bs32_iters5000_regular_mem_layers_shared/run_3,False,5000,18.962799072265625
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem25_bs32_iters5000_regular_mem_layers_shared/run_2,False,5000,19.243099212646484
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem25_bs32_iters5000_regular_mem_layers_shared/run_1,False,5000,18.935400009155273
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_mem_loss_rc0.0001/run_2,False,5000,9.754599571228027
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_mem_loss_rc0.0001/run_1,False,5000,15.35319995880127
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,4,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem1_bs32_iters5000_regular_mem_layers_shared/run_2,False,5000,9.343899726867676
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,4,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem1_bs32_iters5000_regular_mem_layers_shared/run_1,False,5000,10.05109977722168
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared/run_3,False,5000,13.700900077819824
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared/run_2,False,5000,14.233799934387207
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,2,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared/run_1,False,0,0.0
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,2,linear,1024,2,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem1_bs32_iters5000_regular_mem_layers_shared/run_1,False,5000,14.994199752807617
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem25_bs32_iters5000_regular_mem_layers_shared_last2/run_3,False,5000,19.387100219726562
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem25_bs32_iters5000_regular_mem_layers_shared_last2/run_2,False,5000,19.569700241088867
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem25_bs32_iters5000_regular_mem_layers_shared_last2/run_1,False,5000,19.94580078125
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last2/run_3,False,5000,18.60070037841797
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last2/run_2,False,5000,19.508699417114258
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last2:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,8,1,linear,512,1,1,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_512-1024-{1}seg_mem1_bs32_iters5000_regular_mem_layers_shared_last2/run_1,False,5000,18.97450065612793
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_sum_loss/run_2,True,5000,11.18529987335205
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers_shared_sum_loss/run_1,True,5000,10.77180004119873
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,2,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{2}seg_mem10_bs32_iters5000_regular_mem_layers/run_1,False,5000,14.824600219726562
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,3,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{3}seg_mem10_bs32_iters5000_regular_mem_layers/run_1,False,5000,8.46030044555664
qasper,t5-base,,modeling_rmt_enc_dec_framework_mem_loss:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1024,1,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{1}seg_mem10_bs32_iters5000_regular_mem_layers_mem_lossV2_rc0.001/run_2,False,5000,19.117900848388672
qasper,t5-base,,modeling_rmt_enc_dec_framework_mem_loss:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,1024,1,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{1}seg_mem10_bs32_iters5000_regular_mem_layers_mem_lossV2_rc0.001/run_1,False,5000,18.719200134277344
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,2,1,linear,2100,4,10,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_2100-1024-{4}seg_mem10_bs32_iters5000_regular_mem_layers/run_1,False,50,0.03139999881386757
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last1:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem25_bs32_iters5000_regular_mem_layers_shared_last1/run_3,False,5000,9.827099800109863
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last1:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem25_bs32_iters5000_regular_mem_layers_shared_last1/run_2,False,5000,11.287699699401855
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared_last1:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem25_bs32_iters5000_regular_mem_layers_shared_last1/run_1,False,5000,13.16469955444336
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem25_bs32_iters5000_regular_mem_layers_shared/run_3,False,5000,14.402799606323242
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem25_bs32_iters5000_regular_mem_layers_shared/run_2,False,5000,14.207900047302246
qasper,t5-base,,modeling_rmt_enc_dec_mem_layers_shared:RMTEncoderDecoderForConditionalGeneration,encoder-decoder,5e-05,4,1,linear,1024,2,25,regular,../runs/debug/qasper/t5-base/lr5e-05_linear_adamw_wd1e-03_1024-1024-{2}seg_mem25_bs32_iters5000_regular_mem_layers_shared/run_1,False,5000,14.432100296020508
